"Brnd_Name","Year","Tot_Spndng"
Fiasp Flextouch,"2024 (Q1-Q4)",289492224
Fiasp Flextouch,"2025 (Q1-Q3)",117963128
Fiasp Penfill,"2024 (Q1-Q4)",4929500.5
Fiasp Penfill,"2025 (Q1-Q3)",1497038.6
Fiasp Pumpcart,"2024 (Q1-Q4)",280831.28
Fiasp Pumpcart,"2025 (Q1-Q3)",570985.0
Fidaxomicin,"2025 (Q1-Q3)",15516611
Filspari,"2024 (Q1-Q4)",24297520
Filspari,"2025 (Q1-Q3)",41372624
Filsuvez,"2024 (Q1-Q4)",1573575.9
Filsuvez,"2025 (Q1-Q3)",4119005.2
Finacea,"2024 (Q1-Q4)",2773452.8
Finacea,"2025 (Q1-Q3)",1714915.4
Finasteride,"2024 (Q1-Q4)",96227008
Finasteride,"2025 (Q1-Q3)",72541104
Fingolimod,"2024 (Q1-Q4)",54629748
Fingolimod,"2025 (Q1-Q3)",36731232
Fintepla,"2024 (Q1-Q4)",40885328
Fintepla,"2025 (Q1-Q3)",44056304
Finzala,"2024 (Q1-Q4)",4285.86
Finzala,"2025 (Q1-Q3)",1080.28
Fioricet,"2024 (Q1-Q4)",934683.4
Fioricet,"2025 (Q1-Q3)",668912.56
Fioricet With Codeine,"2024 (Q1-Q4)",191544.69
Fioricet With Codeine,"2025 (Q1-Q3)",99219.18
Firazyr,"2024 (Q1-Q4)",43713828
Firazyr,"2025 (Q1-Q3)",24126970
Firdapse,"2024 (Q1-Q4)",177822832
Firdapse,"2025 (Q1-Q3)",158995184
Firmagon,"2024 (Q1-Q4)",1185179.2
Firmagon,"2025 (Q1-Q3)",908109.9
Firvanq,"2024 (Q1-Q4)",509642.7
Firvanq,"2025 (Q1-Q3)",263979.88
Flac Otic Oil,"2024 (Q1-Q4)",937.29
Flac Otic Oil,"2025 (Q1-Q3)",1121.34
Flagyl,"2024 (Q1-Q4)",993.6
Flarex,"2024 (Q1-Q4)",2638669.0
Flarex,"2025 (Q1-Q3)",733097.4
Flavoxate HCl,"2024 (Q1-Q4)",396538.12
Flavoxate HCl,"2025 (Q1-Q3)",251757.64
Flecainide Acetate,"2024 (Q1-Q4)",53455312
Flecainide Acetate,"2025 (Q1-Q3)",36655984
Flector,"2024 (Q1-Q4)",1714135.4
Flector,"2025 (Q1-Q3)",947028.1
Fleqsuvy,"2024 (Q1-Q4)",384516.3
Fleqsuvy,"2025 (Q1-Q3)",116082.24
Flexbumin,"2024 (Q1-Q4)",31027.33
Flolipid,"2024 (Q1-Q4)",3309.13
Flomax,"2024 (Q1-Q4)",2285877.5
Flomax,"2025 (Q1-Q3)",186944.47
Flovent Diskus,"2024 (Q1-Q4)",1456813.4
Flovent Diskus,"2025 (Q1-Q3)",14125.98
Flovent HFA,"2024 (Q1-Q4)",9043532.0
Flovent HFA,"2025 (Q1-Q3)",122657.61
Fluconazole,"2024 (Q1-Q4)",37914084
Fluconazole,"2025 (Q1-Q3)",25875554
Fluconazole-NaCl,"2024 (Q1-Q4)",90136.7
Fluconazole-NaCl,"2025 (Q1-Q3)",74783.44
Flucytosine,"2024 (Q1-Q4)",8619686.0
Flucytosine,"2025 (Q1-Q3)",4206813.5
Fludrocortisone Acetate,"2024 (Q1-Q4)",11947137
Fludrocortisone Acetate,"2025 (Q1-Q3)",9217740.0
Flumazenil,"2024 (Q1-Q4)",51555.11
Flumazenil,"2025 (Q1-Q3)",36456.8
Flunisolide,"2024 (Q1-Q4)",2680739.2
Flunisolide,"2025 (Q1-Q3)",1767718.5
Fluocinolone Acetonide,"2024 (Q1-Q4)",4515503.5
Fluocinolone Acetonide,"2024 (Q1-Q4)",7146811.0
Fluocinolone Acetonide,"2025 (Q1-Q3)",5371229.0
Fluocinolone Acetonide,"2025 (Q1-Q3)",3245485.0
Fluocinolone Acetonide Oil,"2024 (Q1-Q4)",8421186.0
Fluocinolone Acetonide Oil,"2025 (Q1-Q3)",7880295.0
Fluocinonide,"2024 (Q1-Q4)",31512176
Fluocinonide,"2025 (Q1-Q3)",22202440
Fluocinonide-E,"2024 (Q1-Q4)",893882.44
Fluocinonide-E,"2025 (Q1-Q3)",627683.8
Fluoride,"2024 (Q1-Q4)",2527.46
Fluoride,"2025 (Q1-Q3)",1196.06
Fluoridex,"2024 (Q1-Q4)",469083.3
Fluoridex,"2025 (Q1-Q3)",364755.75
Fluorometholone,"2024 (Q1-Q4)",30937748
Fluorometholone,"2025 (Q1-Q3)",23592346
Fluorouracil,"2024 (Q1-Q4)",45569060
Fluorouracil,"2025 (Q1-Q3)",34892912
Fluoxetine Dr,"2024 (Q1-Q4)",1258680.6
Fluoxetine Dr,"2025 (Q1-Q3)",853018.5
Fluoxetine HCl,"2024 (Q1-Q4)",81711688
Fluoxetine HCl,"2025 (Q1-Q3)",64751812
Fluphenazine Decanoate,"2024 (Q1-Q4)",8016998.0
Fluphenazine Decanoate,"2025 (Q1-Q3)",5700247.5
Fluphenazine HCl,"2024 (Q1-Q4)",27533540
Fluphenazine HCl,"2025 (Q1-Q3)",17640762
Flurandrenolide,"2024 (Q1-Q4)",72147.4
Flurandrenolide,"2025 (Q1-Q3)",48883.68
Flurazepam HCl,"2024 (Q1-Q4)",75547.58
Flurazepam HCl,"2025 (Q1-Q3)",87947.16
Flurbiprofen,"2024 (Q1-Q4)",630520.0
Flurbiprofen,"2025 (Q1-Q3)",580254.25
Flurbiprofen Sodium,"2024 (Q1-Q4)",662002.06
Flurbiprofen Sodium,"2025 (Q1-Q3)",482749.75
Fluticasone-Salmeterol,"2024 (Q1-Q4)",409313184
Fluticasone-Salmeterol,"2025 (Q1-Q3)",304756864
Fluticasone-Salmeterol HFA,"2024 (Q1-Q4)",32180048
Fluticasone-Salmeterol HFA,"2025 (Q1-Q3)",37627744
Fluticasone-Vilanterol,"2024 (Q1-Q4)",67057832
Fluticasone-Vilanterol,"2025 (Q1-Q3)",53843932
Fluticasone Furoate,"2025 (Q1-Q3)",442571.7
Fluticasone Propionate,"2024 (Q1-Q4)",190826224
Fluticasone Propionate,"2025 (Q1-Q3)",130648424
Fluticasone Propionate HFA,"2024 (Q1-Q4)",93410352
Fluticasone Propionate HFA,"2025 (Q1-Q3)",53370356
Fluvastatin ER,"2024 (Q1-Q4)",3553484.5
Fluvastatin ER,"2025 (Q1-Q3)",2189406.0
Fluvastatin Sodium,"2024 (Q1-Q4)",3329780.8
Fluvastatin Sodium,"2025 (Q1-Q3)",2412251.8
Fluvoxamine Maleate,"2024 (Q1-Q4)",17274670
Fluvoxamine Maleate,"2025 (Q1-Q3)",13751974
Fluvoxamine Maleate ER,"2024 (Q1-Q4)",5997471.5
Fluvoxamine Maleate ER,"2025 (Q1-Q3)",5062864.5
Fml,"2024 (Q1-Q4)",112737.14
Fml,"2025 (Q1-Q3)",49123.42
Fml Forte,"2024 (Q1-Q4)",897561.94
Fml Forte,"2025 (Q1-Q3)",764033.2
Focalin,"2024 (Q1-Q4)",102481.8
Focalin,"2025 (Q1-Q3)",64078.64
Focalin XR,"2024 (Q1-Q4)",1063614.6
Focalin XR,"2025 (Q1-Q3)",393258.53
Focinvez,"2025 (Q1-Q3)",42580.38
Folic Acid,"2024 (Q1-Q4)",7068515.0
Folic Acid,"2025 (Q1-Q3)",4304703.5
Folivane-Ob,"2024 (Q1-Q4)",2846.93
Folivane-Ob,"2025 (Q1-Q3)",2726.18
Folotyn,"2025 (Q1-Q3)",669702.6
Fondaparinux Sodium,"2024 (Q1-Q4)",14736779
Fondaparinux Sodium,"2025 (Q1-Q3)",10511804
Forfivo XL,"2024 (Q1-Q4)",236681.84
Forfivo XL,"2025 (Q1-Q3)",106514.2
Formoterol Fumarate,"2024 (Q1-Q4)",6812237.5
Formoterol Fumarate,"2025 (Q1-Q3)",4810117.0
Forteo,"2024 (Q1-Q4)",266352816
Forteo,"2025 (Q1-Q3)",211037968
Fosamax,"2024 (Q1-Q4)",445614.4
Fosamax,"2025 (Q1-Q3)",351329.28
Fosamax Plus D,"2024 (Q1-Q4)",535472.7
Fosamax Plus D,"2025 (Q1-Q3)",325664.4
Fosamprenavir Calcium,"2024 (Q1-Q4)",1369739.2
Fosamprenavir Calcium,"2025 (Q1-Q3)",800189.56
Fosaprepitant Dimeglumine,"2024 (Q1-Q4)",519523.78
Fosaprepitant Dimeglumine,"2025 (Q1-Q3)",443112.7
Foscarnet Sodium,"2024 (Q1-Q4)",30448.05
Foscarnet Sodium,"2025 (Q1-Q3)",29573.26
Fosfomycin Tromethamine,"2024 (Q1-Q4)",20137498
Fosfomycin Tromethamine,"2025 (Q1-Q3)",17378728
Fosinopril-Hydrochlorothiazide,"2024 (Q1-Q4)",629936.94
Fosinopril-Hydrochlorothiazide,"2025 (Q1-Q3)",439019.5
Fosinopril Sodium,"2024 (Q1-Q4)",3879015.0
Fosinopril Sodium,"2025 (Q1-Q3)",2851483.2
Fosphenytoin Sodium,"2024 (Q1-Q4)",11949.8
Fosphenytoin Sodium,"2025 (Q1-Q3)",6144.21
Fosrenol,"2024 (Q1-Q4)",5298907.5
Fosrenol,"2025 (Q1-Q3)",17180.89
Fotivda,"2024 (Q1-Q4)",118900832
Fotivda,"2025 (Q1-Q3)",115963776
Fragmin,"2024 (Q1-Q4)",1817234.0
Fragmin,"2025 (Q1-Q3)",1237397.4
Fraiche 5000,"2025 (Q1-Q3)",4664.66
Freestyle Libre 3 Sensor,"2024 (Q1-Q4)",22749.77
Frova,"2024 (Q1-Q4)",381756.16
Frova,"2025 (Q1-Q3)",135560.03
Frovatriptan Succinate,"2024 (Q1-Q4)",2132801.0
Frovatriptan Succinate,"2025 (Q1-Q3)",1384471.1
Fruzaqla,"2024 (Q1-Q4)",137466496
Fruzaqla,"2025 (Q1-Q3)",118155656
Fulphila,"2024 (Q1-Q4)",7681538.5
Fulphila,"2025 (Q1-Q3)",7830720.0
Fulvestrant,"2024 (Q1-Q4)",4797791.5
Fulvestrant,"2025 (Q1-Q3)",4634322.0
Furoscix,"2024 (Q1-Q4)",27179954
Furoscix,"2025 (Q1-Q3)",43741596
Furosemide,"2024 (Q1-Q4)",118928720
Furosemide,"2025 (Q1-Q3)",91917384
Fuzeon,"2024 (Q1-Q4)",643888.6
Fuzeon,"2025 (Q1-Q3)",47506.45
Fyavolv,"2024 (Q1-Q4)",715847.06
Fyavolv,"2025 (Q1-Q3)",557242.4
Fycompa,"2024 (Q1-Q4)",75702976
Fycompa,"2025 (Q1-Q3)",52636504
Fylnetra,"2024 (Q1-Q4)",511180.8
Fylnetra,"2025 (Q1-Q3)",378305.44
Gabapentin,"2024 (Q1-Q4)",544154688
Gabapentin,"2025 (Q1-Q3)",424403616
Gabapentin ER,"2024 (Q1-Q4)",3863993.2
Gabapentin ER,"2025 (Q1-Q3)",3197695.2
Gabarone,"2025 (Q1-Q3)",7363776.0
Gablofen,"2024 (Q1-Q4)",131171.2
Gablofen,"2025 (Q1-Q3)",122844.04
Galafold,"2024 (Q1-Q4)",46472088
Galafold,"2025 (Q1-Q3)",45331644
Galantamine ER,"2024 (Q1-Q4)",12657220
Galantamine ER,"2025 (Q1-Q3)",10092160
Galantamine HBr,"2024 (Q1-Q4)",9329340.0
Galantamine HBr,"2025 (Q1-Q3)",7542766.0
Galantamine Hydrobromide,"2024 (Q1-Q4)",141293.83
Galantamine Hydrobromide,"2025 (Q1-Q3)",120048.6
Galbriela,"2025 (Q1-Q3)",2715.25
Gallifrey,"2024 (Q1-Q4)",28453.24
Gallifrey,"2025 (Q1-Q3)",299228.53
Gamastan,"2024 (Q1-Q4)",186110.69
Gamastan,"2025 (Q1-Q3)",92027.0
Gamifant,"2025 (Q1-Q3)",2744021.8
Gammagard Liquid,"2024 (Q1-Q4)",580810176
Gammagard Liquid,"2025 (Q1-Q3)",468771232
Gammagard S-D,"2024 (Q1-Q4)",11032158
Gammagard S-D,"2025 (Q1-Q3)",8947954.0
Gammaked,"2024 (Q1-Q4)",270030400
Gammaked,"2025 (Q1-Q3)",241280112
Gammaplex,"2024 (Q1-Q4)",916278.5
Gammaplex,"2024 (Q1-Q4)",294837696
Gammaplex,"2025 (Q1-Q3)",249019872
Gamunex-C,"2024 (Q1-Q4)",520792000
Gamunex-C,"2025 (Q1-Q3)",471191296
Ganciclovir Sodium,"2024 (Q1-Q4)",64003.49
Ganciclovir Sodium,"2025 (Q1-Q3)",38315.72
Gardasil 9,"2024 (Q1-Q4)",3399001.5
Gardasil 9,"2025 (Q1-Q3)",3658641.2
Gastrocrom,"2024 (Q1-Q4)",1044111.6
Gastrocrom,"2025 (Q1-Q3)",985035.7
Gatifloxacin,"2024 (Q1-Q4)",1362604.5
Gatifloxacin,"2025 (Q1-Q3)",923491.8
Gattex,"2024 (Q1-Q4)",357634240
Gattex,"2025 (Q1-Q3)",290976512
Gauze Bandage,"2024 (Q1-Q4)",135.29
Gauze Bandage,"2025 (Q1-Q3)",114.45
Gauze Pad,"2024 (Q1-Q4)",1241.11
Gauze Pad,"2025 (Q1-Q3)",1111.38
Gauze Pads,"2024 (Q1-Q4)",468.64
Gauze Pads,"2025 (Q1-Q3)",306.5
Gavilyte-C,"2024 (Q1-Q4)",7357091.0
Gavilyte-C,"2025 (Q1-Q3)",5491209.5
Gavilyte-G,"2024 (Q1-Q4)",11340457
Gavilyte-G,"2025 (Q1-Q3)",10341047
Gavilyte-N,"2024 (Q1-Q4)",264818.75
Gavilyte-N,"2025 (Q1-Q3)",762145.94
Gavreto,"2024 (Q1-Q4)",14904520
Gavreto,"2025 (Q1-Q3)",18699098
Gazyva,"2024 (Q1-Q4)",8604069.0
Gazyva,"2025 (Q1-Q3)",9972163.0
Gefitinib,"2024 (Q1-Q4)",2485233.5
Gefitinib,"2025 (Q1-Q3)",2074692.4
Gelnique,"2024 (Q1-Q4)",44192.58
Gemcitabine HCl,"2024 (Q1-Q4)",532712.56
Gemcitabine HCl,"2025 (Q1-Q3)",399822.4
Gemfibrozil,"2024 (Q1-Q4)",14190074
Gemfibrozil,"2025 (Q1-Q3)",10200243
Gemmily,"2024 (Q1-Q4)",9120.66
Gemmily,"2025 (Q1-Q3)",6919.75
Gemtesa,"2024 (Q1-Q4)",945088960
Gemtesa,"2025 (Q1-Q3)",837516096
Generlac,"2024 (Q1-Q4)",37447.77
Generlac,"2025 (Q1-Q3)",20929.94
Gengraf,"2024 (Q1-Q4)",762271.4
Gengraf,"2025 (Q1-Q3)",539814.0
Genotropin,"2024 (Q1-Q4)",26804746
Genotropin,"2025 (Q1-Q3)",22701204
Gentak,"2024 (Q1-Q4)",554.15
Gentamicin Sulfate,"2024 (Q1-Q4)",12572636
Gentamicin Sulfate,"2024 (Q1-Q4)",32775.24
Gentamicin Sulfate,"2025 (Q1-Q3)",30050.28
Gentamicin Sulfate,"2025 (Q1-Q3)",9885032.0
Gentamicin Sulfate In Ns,"2024 (Q1-Q4)",23063.2
Gentamicin Sulfate In Ns,"2025 (Q1-Q3)",19295.25
Genvoya,"2024 (Q1-Q4)",552006656
Genvoya,"2025 (Q1-Q3)",397907552
Geodon,"2024 (Q1-Q4)",24546.5
Geodon,"2024 (Q1-Q4)",5359404.0
Geodon,"2025 (Q1-Q3)",2721.55
Geodon,"2025 (Q1-Q3)",3543800.0
Gilenya,"2024 (Q1-Q4)",53665924
Gilenya,"2025 (Q1-Q3)",34402888
Gilotrif,"2024 (Q1-Q4)",61124500
Gilotrif,"2025 (Q1-Q3)",50400208
Gimoti,"2024 (Q1-Q4)",4551069.0
Gimoti,"2025 (Q1-Q3)",4661827.0
Givlaari,"2024 (Q1-Q4)",20920400
Givlaari,"2025 (Q1-Q3)",16731059
Glassia,"2024 (Q1-Q4)",63729584
Glassia,"2025 (Q1-Q3)",50015672
Glatiramer Acetate,"2024 (Q1-Q4)",79217864
Glatiramer Acetate,"2025 (Q1-Q3)",42688084
Glatopa,"2024 (Q1-Q4)",75177784
Glatopa,"2025 (Q1-Q3)",64600016
Gleevec,"2024 (Q1-Q4)",62511156
Gleevec,"2025 (Q1-Q3)",50197464
Gleostine,"2024 (Q1-Q4)",3476287.5
Gleostine,"2025 (Q1-Q3)",3517701.8
Glimepiride,"2024 (Q1-Q4)",41415756
Glimepiride,"2025 (Q1-Q3)",30490542
Glipizide,"2024 (Q1-Q4)",43179192
Glipizide,"2025 (Q1-Q3)",35934028
Glipizide-Metformin,"2024 (Q1-Q4)",11789706
Glipizide-Metformin,"2025 (Q1-Q3)",8347961.0
Glipizide ER,"2024 (Q1-Q4)",47221972
Glipizide ER,"2025 (Q1-Q3)",34911180
Glipizide XL,"2024 (Q1-Q4)",324276.84
Glipizide XL,"2025 (Q1-Q3)",644.49
Gloperba,"2024 (Q1-Q4)",32757.48
Gloperba,"2025 (Q1-Q3)",62154.89
Glucagen,"2024 (Q1-Q4)",3521871.0
Glucagen,"2025 (Q1-Q3)",159057.44
Glucagon Emergency Kit,"2024 (Q1-Q4)",1623045.9
Glucagon Emergency Kit,"2024 (Q1-Q4)",18965086
Glucagon Emergency Kit,"2025 (Q1-Q3)",14551035
Glucagon Emergency Kit,"2025 (Q1-Q3)",1136223.2
Glucose 5%-0.9% NaCl,"2025 (Q1-Q3)",5082.34
Glucotrol XL,"2024 (Q1-Q4)",51976.72
Glucotrol XL,"2025 (Q1-Q3)",14901.64
Glumetza,"2024 (Q1-Q4)",19806298
Glumetza,"2025 (Q1-Q3)",1006111.44
Glyburide,"2024 (Q1-Q4)",2968166.8
Glyburide,"2025 (Q1-Q3)",2172960.5
Glyburide-Metformin HCl,"2024 (Q1-Q4)",1077497.4
Glyburide-Metformin HCl,"2025 (Q1-Q3)",1096408.5
Glyburide Micronized,"2024 (Q1-Q4)",180363.97
Glyburide Micronized,"2025 (Q1-Q3)",129984.72
Glycate,"2024 (Q1-Q4)",14697.89
Glycate,"2025 (Q1-Q3)",28745.06
Glycopyrrolate,"2024 (Q1-Q4)",10187211
Glycopyrrolate,"2025 (Q1-Q3)",7798085.5
Glydo,"2024 (Q1-Q4)",384602.03
Glydo,"2025 (Q1-Q3)",300055.1
Glyxambi,"2024 (Q1-Q4)",141061136
Glyxambi,"2025 (Q1-Q3)",112585968
Gocovri,"2024 (Q1-Q4)",99842784
Gocovri,"2025 (Q1-Q3)",88789856
Golytely,"2024 (Q1-Q4)",204738.9
Golytely,"2025 (Q1-Q3)",88956.79
Gomekli,"2025 (Q1-Q3)",7507829.5
Gralise,"2024 (Q1-Q4)",12506958
Gralise,"2025 (Q1-Q3)",5887151.5
Granisetron HCl,"2024 (Q1-Q4)",979071.8
Granisetron HCl,"2024 (Q1-Q4)",43517.15
Granisetron HCl,"2025 (Q1-Q3)",617240.6
Granisetron HCl,"2025 (Q1-Q3)",23406.86
Granix,"2024 (Q1-Q4)",4452419.5
Granix,"2025 (Q1-Q3)",7785232.0
Grastek,"2024 (Q1-Q4)",361954.34
Grastek,"2025 (Q1-Q3)",340483.84
Griseofulvin,"2024 (Q1-Q4)",1260469.9
Griseofulvin,"2025 (Q1-Q3)",860223.1
Griseofulvin Ultramicrosize,"2024 (Q1-Q4)",662081.94
Griseofulvin Ultramicrosize,"2025 (Q1-Q3)",501858.75
Guanfacine HCl,"2024 (Q1-Q4)",4262602.5
Guanfacine HCl,"2025 (Q1-Q3)",3299007.2
Guanfacine HCl ER,"2024 (Q1-Q4)",4634888.5
Guanfacine HCl ER,"2025 (Q1-Q3)",4736106.5
Gvoke,"2024 (Q1-Q4)",963881.3
Gvoke,"2025 (Q1-Q3)",628170.75
Gvoke Hypopen 1-Pack,"2024 (Q1-Q4)",13351317
Gvoke Hypopen 1-Pack,"2025 (Q1-Q3)",9362092.0
Gvoke Hypopen 2-Pack,"2024 (Q1-Q4)",48305824
Gvoke Hypopen 2-Pack,"2025 (Q1-Q3)",33641600
Gvoke PFS 1-Pack Syringe,"2024 (Q1-Q4)",2951256.2
Gvoke PFS 1-Pack Syringe,"2025 (Q1-Q3)",1840702.8
Gvoke PFS 2-Pack Syringe,"2024 (Q1-Q4)",1592011.1
Gvoke PFS 2-Pack Syringe,"2025 (Q1-Q3)",1135213.1
Gynazole 1,"2024 (Q1-Q4)",57588.83
Gynazole 1,"2025 (Q1-Q3)",39863.66
Hadlima,"2024 (Q1-Q4)",294922.22
Hadlima,"2025 (Q1-Q3)",716577.8
Hadlima Pushtouch,"2024 (Q1-Q4)",735326.4
Hadlima Pushtouch,"2025 (Q1-Q3)",1846085.1
Hadlima(Cf),"2024 (Q1-Q4)",751584.4
Hadlima(Cf),"2025 (Q1-Q3)",2555797.8
Hadlima(Cf) Pushtouch,"2024 (Q1-Q4)",4915528.5
Hadlima(Cf) Pushtouch,"2025 (Q1-Q3)",20259056
Haegarda,"2024 (Q1-Q4)",82014752
Haegarda,"2025 (Q1-Q3)",70106912
Hailey,"2024 (Q1-Q4)",93998.67
Hailey,"2025 (Q1-Q3)",61060.13
Hailey 24 Fe,"2024 (Q1-Q4)",96205.03
Hailey 24 Fe,"2025 (Q1-Q3)",72175.31
Hailey Fe,"2024 (Q1-Q4)",96440.36
Hailey Fe,"2025 (Q1-Q3)",85306.2
Halaven,"2024 (Q1-Q4)",281059.7
Halaven,"2025 (Q1-Q3)",281511.9
Halcinonide,"2024 (Q1-Q4)",1407663.5
Halcinonide,"2025 (Q1-Q3)",3345528.0
Halcion,"2024 (Q1-Q4)",40937.6
Halcion,"2025 (Q1-Q3)",27920.82
Haldol Decanoate 100,"2024 (Q1-Q4)",4157.33
Haldol Decanoate 100,"2025 (Q1-Q3)",1783.39
Haldol Decanoate 50,"2024 (Q1-Q4)",3844.81
Halobetasol Propionate,"2024 (Q1-Q4)",12071709
Halobetasol Propionate,"2025 (Q1-Q3)",7628064.0
Haloette,"2024 (Q1-Q4)",195653.42
Haloette,"2025 (Q1-Q3)",72848.33
Haloperidol,"2024 (Q1-Q4)",27400390
Haloperidol,"2025 (Q1-Q3)",17991248
Haloperidol Decanoate,"2024 (Q1-Q4)",15193870
Haloperidol Decanoate,"2025 (Q1-Q3)",10273382
Haloperidol Decanoate 100,"2024 (Q1-Q4)",230114.12
Haloperidol Decanoate 100,"2025 (Q1-Q3)",43504.78
Haloperidol Lactate,"2024 (Q1-Q4)",1667952.2
Haloperidol Lactate,"2025 (Q1-Q3)",1149214.5
Harvoni,"2024 (Q1-Q4)",35942416
Harvoni,"2025 (Q1-Q3)",10590962
Havrix,"2024 (Q1-Q4)",5474899.0
Havrix,"2025 (Q1-Q3)",4997468.5
Healthwise Pen Needle,"2024 (Q1-Q4)",7125.2
Healthwise Pen Needle,"2025 (Q1-Q3)",5038.78
Heather,"2024 (Q1-Q4)",136994.62
Heather,"2025 (Q1-Q3)",132913.4
Hemady,"2024 (Q1-Q4)",120338.57
Hemady,"2025 (Q1-Q3)",86805.53
Hemiclor,"2025 (Q1-Q3)",71355.36
Heparin Sodium,"2024 (Q1-Q4)",2439859.5
Heparin Sodium,"2024 (Q1-Q4)",41061.52
Heparin Sodium,"2025 (Q1-Q3)",22784.2
Heparin Sodium,"2025 (Q1-Q3)",1691615.0
Heparin Sodium In 0.45% NaCl,"2024 (Q1-Q4)",155.56
Heplisav-B,"2024 (Q1-Q4)",877114.56
Heplisav-B,"2025 (Q1-Q3)",632868.5
Herceptin,"2024 (Q1-Q4)",4692925.0
Herceptin,"2025 (Q1-Q3)",3813494.2
Herceptin Hylecta,"2024 (Q1-Q4)",353448.7
Herceptin Hylecta,"2025 (Q1-Q3)",513720.9
Hernexeos,"2025 (Q1-Q3)",2187490.8
Herzuma,"2024 (Q1-Q4)",164810.88
Herzuma,"2025 (Q1-Q3)",157144.25
Hetlioz,"2024 (Q1-Q4)",65292432
Hetlioz,"2025 (Q1-Q3)",36113216
Hetlioz Lq,"2024 (Q1-Q4)",1330485.2
Hetlioz Lq,"2025 (Q1-Q3)",808072.1
Hiberix,"2024 (Q1-Q4)",20262.99
Hiberix,"2025 (Q1-Q3)",16947.49
Hizentra,"2024 (Q1-Q4)",196927824
Hizentra,"2025 (Q1-Q3)",176112496
Horizant,"2024 (Q1-Q4)",31837118
Horizant,"2025 (Q1-Q3)",23896998
Hulio(Cf),"2024 (Q1-Q4)",74814.12
Hulio(Cf) Pen,"2024 (Q1-Q4)",131907.95
Hulio(Cf) Pen,"2025 (Q1-Q3)",109834.18
Humalog,"2024 (Q1-Q4)",98416544
Humalog,"2025 (Q1-Q3)",71170840
Humalog Junior Kwikpen,"2024 (Q1-Q4)",3063716.2
Humalog Junior Kwikpen,"2025 (Q1-Q3)",2521909.2
Humalog Kwikpen U-100,"2024 (Q1-Q4)",334334176
Humalog Kwikpen U-100,"2025 (Q1-Q3)",248425664
Humalog Kwikpen U-200,"2024 (Q1-Q4)",228025264
Humalog Kwikpen U-200,"2025 (Q1-Q3)",191304448
Humalog Mix 50-50,"2024 (Q1-Q4)",23627.48
Humalog Mix 50-50 Kwikpen,"2024 (Q1-Q4)",6107917.5
Humalog Mix 50-50 Kwikpen,"2025 (Q1-Q3)",4359282.5
Humalog Mix 75-25,"2024 (Q1-Q4)",14315749
Humalog Mix 75-25,"2025 (Q1-Q3)",9431605.0
Humalog Mix 75-25 Kwikpen,"2024 (Q1-Q4)",53030308
Humalog Mix 75-25 Kwikpen,"2025 (Q1-Q3)",37424792
Humalog Tempo Pen U-100,"2024 (Q1-Q4)",225263.25
Humalog Tempo Pen U-100,"2025 (Q1-Q3)",183098.12
Humatin,"2024 (Q1-Q4)",772468.44
Humatin,"2025 (Q1-Q3)",1053406.5
Humatrope,"2024 (Q1-Q4)",6113003.0
Humatrope,"2025 (Q1-Q3)",4464729.0
Humira,"2024 (Q1-Q4)",208905152
Humira,"2025 (Q1-Q3)",136952592
Humira Pen,"2024 (Q1-Q4)",697405184
Humira Pen,"2025 (Q1-Q3)",456668192
Humira(Cf),"2024 (Q1-Q4)",400900512
Humira(Cf),"2025 (Q1-Q3)",301734656
Humira(Cf) Pen,"2024 (Q1-Q4)",4328698880
Humira(Cf) Pen,"2025 (Q1-Q3)",3426277632
Humira(Cf) Pen Crohn'S-Uc-Hs,"2024 (Q1-Q4)",59215904
Humira(Cf) Pen Crohn'S-Uc-Hs,"2025 (Q1-Q3)",46258760
Humira(Cf) Pen Psor-Uv-Adol Hs,"2024 (Q1-Q4)",20737458
Humira(Cf) Pen Psor-Uv-Adol Hs,"2025 (Q1-Q3)",15803485
Humulin 70-30,"2024 (Q1-Q4)",32225668
Humulin 70-30,"2025 (Q1-Q3)",21806904
Humulin 70/30 Kwikpen,"2024 (Q1-Q4)",41785572
Humulin 70/30 Kwikpen,"2025 (Q1-Q3)",32090626
Humulin N,"2024 (Q1-Q4)",40008424
Humulin N,"2025 (Q1-Q3)",21174830
Humulin N Kwikpen,"2024 (Q1-Q4)",29578992
Humulin N Kwikpen,"2025 (Q1-Q3)",17860538
Humulin R,"2024 (Q1-Q4)",20223572
Humulin R,"2025 (Q1-Q3)",13720815
Humulin R U-500,"2024 (Q1-Q4)",57364672
Humulin R U-500,"2025 (Q1-Q3)",40844724
Humulin R U-500 Kwikpen,"2024 (Q1-Q4)",239615584
Humulin R U-500 Kwikpen,"2025 (Q1-Q3)",172150160
Hydralazine HCl,"2024 (Q1-Q4)",81689816
Hydralazine HCl,"2025 (Q1-Q3)",57466716
Hydrea,"2024 (Q1-Q4)",38718.13
Hydrea,"2025 (Q1-Q3)",23703.89
Hydrochlorothiazide,"2024 (Q1-Q4)",81181504
Hydrochlorothiazide,"2025 (Q1-Q3)",60200844
Hydrocodone-Acetaminophen,"2024 (Q1-Q4)",386982912
Hydrocodone-Acetaminophen,"2025 (Q1-Q3)",325266048
Hydrocodone-Chlorpheniramne ER,"2024 (Q1-Q4)",7448.87
Hydrocodone-Chlorpheniramne ER,"2025 (Q1-Q3)",4227.35
